Codigo_Unico;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;nombre_establecimiento;Direccion;Categoria;Competencia_Via;Competencia Administrativa;Siniestros_fatales
34079;150119;LIMA;LIMA;LURIN;-12.27200166;-76.87129156;CENTRO DE SALUD MENTAL COMUNITARIO SAN PEDRO DE LURIN;PROLONGACION BOLAçVAR Y SAN PEDRO MZ A-1 LTE 01 DISTRITO LURIN PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
34041;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;-13.15678416;-74.2166323;CENTRO DE ATENCIAìN PRIMARIA III METROPOLITANO;RICARDO PALMA NUMERO 560 DISTRITO JESUS NAZARENO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
35375;150101;LIMA;LIMA;LIMA;-12.05011982;-77.02913559;CONSULTORIO MEDICO BCR-SEDE CENTRAL;SANTA ROSA NUMERO 441 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;DISTRITAL;PROVINCIAL;0
36468;50401;AYACUCHO;HUANTA;HUANTA;-12.9468779;-74.24062259;PUESTO DE SALUD  ACCOSCCA;PASAJE SAN MARTIN-BARRIO ACCOSCCA NUMERO S/N DISTRITO HUANTA PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
1662;21801;ANCASH;SANTA;CHIMBOTE;-9.06854793;-78.59433687;PUESTO DE SALUD VICTOR RAUL;Jr. JR. FERROCARRIL S/N MZA H LTE. 01 B LA BALANZA S/N JR. FERROCARRIL S/N MZA H LTE. 01 B LA BALANZA CHIMBOTE SANTA ANCASH;I-2;PROVINCIAL;PROVINCIAL;0
1710;21802;ANCASH;SANTA;CACERES DEL PERU;-8.97890945;-78.05819521;PUESTO DE SALUD COLCAP;OTROS SECTOR COLCAP S/N S/N SECTOR COLCAP S/N CACERES DEL PERU SANTA ANCASH;I-2;PROVINCIAL;DISTRITAL;0
1714;21806;ANCASH;SANTA;NEPE—A;-9.17195511;-78.35714242;CENTRO DE SALUD NEPE—A;OTROS DANIEL ALCIDES CARRION S/N S/N DANIEL ALCIDES CARRION S/N NEPEAëA SANTA ANCASH;I-3;PROVINCIAL;DISTRITAL;0
1679;21801;ANCASH;SANTA;CHIMBOTE;-8.96477294;-78.58541942;PUESTO DE SALUD TAMBO REAL;AVENIDA AV. AMERICA MZA. M LTE 04 AV. AMERICA MZA. M LTE 04 SANTA SANTA ANCASH;I-1;PROVINCIAL;PROVINCIAL;0
27134;21801;ANCASH;SANTA;CHIMBOTE;-9.057738;-78.587071;"""CENTRO DE SALUD MENTAL COMUNITARIO DOS DE JUNIO""";OTROS PUEBLO JOVEN 2 DE JUNIO L 02 A DOS CUADRAS DEL VIVERO FORESTAL DE CHIMBOTE CHIMBOTE SANTA ANCASH;I-3;PROVINCIAL;PROVINCIAL;0
1654;21801;ANCASH;SANTA;CHIMBOTE;-9.08843009;-78.57040973;CENTRO DE SALUD MIRAFLORES ALTO;OTROS PP.JJ. MIRAFLORES ALTO MZ. 23 - 1 PP.JJ. MIRAFLORES ALTO MZ. 23 - 1 CHIMBOTE SANTA ANCASH;I-3;PROVINCIAL;PROVINCIAL;0
1658;21801;ANCASH;SANTA;CHIMBOTE;-8.94403612;-78.5170778;PUESTO DE SALUD 14 INCAS;OTROS 14 INCAS CASCAJAL IZQUIERDO S/NN∞ S/N DISTRITO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-1;PROVINCIAL;PROVINCIAL;0
1672;21802;ANCASH;SANTA;CACERES DEL PERU;-8.87063242;-78.15358285;PUESTO DE SALUD SANTA ROSA DE PAQUIRCA;OTROS SANTA ROSA DE PAQUIRCA S/N - CENTRO POBLADO SANTA ROSA DE PAQUIRCAN∞ S/N DISTRITO MACATE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-1;PROVINCIAL;DISTRITAL;0
27144;21809;ANCASH;SANTA;NUEVO CHIMBOTE;-9.147672;-78.507196;CENTRO DE SALUD MENTAL COMUNITARIO NUEVO PUERTO;OTROS ASENTAMIENTO HUMANO VILLA LAS PALMAS C O2 A ESPALDAS DEL COLEGIO LAS PALMAS NUEVO CHIMBOTE SANTA ANCASH;I-3;PROVINCIAL;DISTRITAL;0
1676;21808;ANCASH;SANTA;SANTA;-8.98607928;-78.6153025;CENTRO DE SALUD SANTA;Jr. JR. RIO SANTA N∫ 510 MZ. A LT 02 JR. RIO SANTA N∫ 510 MZ. A LT 02 SANTA SANTA ANCASH;I-3;PROVINCIAL;DISTRITAL;0
31454;21801;ANCASH;SANTA;CHIMBOTE;-9.05707165;-78.58185257;CENTRO DE SALUD LA ESPERANZA;Jr. RAMON CASTILLA H 01 A UNA CUADRA DEL CEMENTAERIO DIVINO MAESTRO CHIMBOTE SANTA ANCASH;I-3;PROVINCIAL;PROVINCIAL;0
1653;21801;ANCASH;SANTA;CHIMBOTE;-9.09278314;-78.56165175;PUESTO DE SALUD SAN JUAN;OTROS JOSE CARLOS MARIATEGUI S/NN∞ S/N DISTRITO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-2;PROVINCIAL;PROVINCIAL;0
1706;21809;ANCASH;SANTA;NUEVO CHIMBOTE;-9.1189991;-78.54523354;PUESTO DE SALUD VILLA MARIA;AVENIDA AV. 28 DE JULIO MZ Z-17A VILLA MARIA AV. 28 DE JULIO MZ Z-17A VILLA MARIA NUEVO CHIMBOTE SANTA ANCASH;I-2;PROVINCIAL;DISTRITAL;0
1718;21805;ANCASH;SANTA;MORO;-9.10062144;-78.1818235;PUESTO DE SALUD CAPTUY;OTROS CAPTUY BAJO DISTRITO MORO PROVINCIA SANTA DEPARTAMENTO ANCASH;I-1;PROVINCIAL;DISTRITAL;0
1675;21803;ANCASH;SANTA;COISHCO;-9.02166397;-78.6140252;CENTRO DE SALUD COISHCO;OTROS PANAMERICANA ANTIGUA N∫ 599 MZ W1 LTE. 16 PANAMERICANA ANTIGUA N∫ 599 MZ W1 LTE. 16 COISHCO SANTA ANCASH;I-3;PROVINCIAL;DISTRITAL;0
17690;21801;ANCASH;SANTA;CHIMBOTE;-9.0746192;-78.595333;POLICLINICO PNP CHIMBOTE;AVENIDA PARDO 292 NUMERO 292 DISTRITO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-3;PROVINCIAL;PROVINCIAL;0
36302;21808;ANCASH;SANTA;SANTA;-8.993822;-78.615623;"CENTRO DE SALUD MENTAL COMUNITARIO ""SANTA""";PROLONGACION CIRO ALEGRIA MANZANA W¬¥ LOTE 1 DISTRITO SANTA PROVINCIA SANTA DEPARTAMENTO ANCASH;I-3;PROVINCIAL;DISTRITAL;0
1661;21801;ANCASH;SANTA;CHIMBOTE;-9.05027294;-78.58886325;PUESTO DE SALUD SAN PEDRO;Jr. JR.LOS ANGELES MZ-L1 -LT -1 DISTRITO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-2;PROVINCIAL;PROVINCIAL;0
9054;21809;ANCASH;SANTA;NUEVO CHIMBOTE;-9.124726;-78.5233296;HOSPITAL I CONO SUR;AVENIDA AV.ANCHOVETA S/NN∞ S/N DISTRITO NUEVO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-4;PROVINCIAL;DISTRITAL;0
1712;21807;ANCASH;SANTA;SAMANCO;-9.31965602;-78.47588709;PUESTO DE SALUD LOS CHIMUS;AVENIDA AV. PESCADORES S/N CENTRO POBLADO CALETA - LOS CHIMUSN∞ S/N DISTRITO SAMANCO PROVINCIA SANTA DEPARTAMENTO ANCASH;I-1;PROVINCIAL;DISTRITAL;0
7266;21809;ANCASH;SANTA;NUEVO CHIMBOTE;-9.11697211;-78.5049083;PUESTO DE SALUD NICOLAS DE GARATEA;OTROS NICOLAS DE GARATEA MZ 90 LTE 05 NICOLAS DE GARATEA MZ 90 LTE 05 NUEVO CHIMBOTE SANTA ANCASH;I-2;PROVINCIAL;DISTRITAL;0
1660;21801;ANCASH;SANTA;CHIMBOTE;-9.05013822;-78.5744781;PUESTO DE SALUD LA UNION;Jr. JR. MANCO CAPAC S/N MZA 1 LTE. 10A S/N JR. MANCO CAPAC S/N MZA 1 LTE. 10A CHIMBOTE SANTA ANCASH;I-2;PROVINCIAL;PROVINCIAL;0
1707;21809;ANCASH;SANTA;NUEVO CHIMBOTE;-9.10852269;-78.53781565;PUESTO DE SALUD SATELITE;CALLE CALLE MEXICO MZ N LT 4 CALLE MEXICO MZ N LT 4 NUEVO CHIMBOTE SANTA ANCASH;I-2;PROVINCIAL;DISTRITAL;0
1663;21801;ANCASH;SANTA;CHIMBOTE;-9.05971975;-78.57915935;PUESTO DE SALUD TUPAC AMARU;OTROS URB. EL CARMEN MZ 13- LOTE 8-A DISTRITO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-2;PROVINCIAL;PROVINCIAL;0
1705;21809;ANCASH;SANTA;NUEVO CHIMBOTE;-9.11610303;-78.53955184;PUESTO DE SALUD 3 DE OCTUBRE;OTROS MZR-LOTE3 A.H. 03 DE OCTUBRE MZR-LOTE3 A.H. 03 DE OCTUBRE NUEVO CHIMBOTE SANTA ANCASH;I-2;PROVINCIAL;DISTRITAL;1
1713;21807;ANCASH;SANTA;SAMANCO;-9.25819043;-78.43538633;PUESTO DE SALUD HUAMBACHO;OTROS HUAMBACHO EL ARENAL HUAMBACHO EL ARENAL SAMANCO SANTA ANCASH;I-1;PROVINCIAL;DISTRITAL;0
1674;21804;ANCASH;SANTA;MACATE;-8.76132536;-78.09455399;PUESTO DE SALUD HUANROC;OTROS TUCUPARA - BELLAVISTA - HUARAC DISTRITO MACATE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-1;PROVINCIAL;DISTRITAL;0
1678;21801;ANCASH;SANTA;CHIMBOTE;-8.89325253;-78.56666266;PUESTO DE SALUD RINCONADA;AVENIDA AV.VICTOR RAUL HAYA DE LA TORRE S/NN∞ S/N DISTRITO SANTA PROVINCIA SANTA DEPARTAMENTO ANCASH;I-1;PROVINCIAL;PROVINCIAL;0
1669;21801;ANCASH;SANTA;CHIMBOTE;-9.07171004;-78.58178337;PUESTO DE SALUD MAGDALENA NUEVA;AVENIDA AVENIDA ATAHUALPA CUADRA 3 S/N. S/N AVENIDA ATAHUALPA CUADRA 3 S/N. CHIMBOTE SANTA ANCASH;I-2;PROVINCIAL;PROVINCIAL;0
1657;21801;ANCASH;SANTA;CHIMBOTE;-8.97323873;-78.49818145;PUESTO DE SALUD CHACHAPOYAS;AVENIDA AV. SANTA ROSA MZ D LTE 2 DISTRITO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-1;PROVINCIAL;PROVINCIAL;0
1704;21809;ANCASH;SANTA;NUEVO CHIMBOTE;-9.1323422;-78.51919552;CENTRO DE SALUD YUGOSLAVIA;AVENIDA AV. SAUCES S/N NUEVO CHIMBOTE S/N AV. SAUCES S/N NUEVO CHIMBOTE NUEVO CHIMBOTE SANTA ANCASH;I-4;PROVINCIAL;DISTRITAL;0
1709;21802;ANCASH;SANTA;CACERES DEL PERU;-8.93579691;-78.14516733;PUESTO DE SALUD LAMPANIN;OTROS CASERIO LAMPANIN DISTRITO CACERES DEL PERU PROVINCIA SANTA DEPARTAMENTO ANCASH;I-1;PROVINCIAL;DISTRITAL;0
36307;21801;ANCASH;SANTA;CHIMBOTE;-9.074195;-78.56754;PUESTO DE SALUD SANTA ANA COSTA;OTROS ASENTAMIENTO HUMANO SAN MIGUEL MANZANA L LOTE 2 DISTRITO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-2;PROVINCIAL;PROVINCIAL;0
1715;21806;ANCASH;SANTA;NEPE—A;-9.14530627;-78.27668369;CENTRO DE SALUD SAN JACINTO;AVENIDA AV. SOLIVIN S/N SAN JACINTON∞ S/N DISTRITO NEPEAëA PROVINCIA SANTA DEPARTAMENTO ANCASH;I-3;PROVINCIAL;DISTRITAL;0
1680;21801;ANCASH;SANTA;CHIMBOTE;-8.80170247;-78.55158891;PUESTO DE SALUD VINZOS;OTROS VINZOS MZ. S LTE 02 VINZOS MZ. S LTE 02 SANTA SANTA ANCASH;I-1;PROVINCIAL;PROVINCIAL;0
1655;21801;ANCASH;SANTA;CHIMBOTE;-9.08572925;-78.57843058;CENTRO DE SALUD FLORIDA;Jr. JR. MOQUEGUA N∫ 200 JR. MOQUEGUA N∫ 200 CHIMBOTE SANTA ANCASH;I-3;PROVINCIAL;PROVINCIAL;0
1673;21804;ANCASH;SANTA;MACATE;-8.75985743;-78.0598725;PUESTO DE SALUD MACATE;Jr. JR. ALFONSO UGARTE S/NN∞ S/N DISTRITO MACATE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-2;PROVINCIAL;DISTRITAL;0
1677;21808;ANCASH;SANTA;SANTA;-8.99045478;-78.64751719;PUESTO DE SALUD PUERTO SANTA;OTROS PUERTO SANTA MZA E LTE. 04 DISTRITO SANTA PROVINCIA SANTA DEPARTAMENTO ANCASH;I-1;PROVINCIAL;DISTRITAL;0
1711;21807;ANCASH;SANTA;SAMANCO;-9.26245805;-78.49625913;PUESTO DE SALUD SAMANCO;OTROS RICARDO PALMA S/N S/N RICARDO PALMA S/N SAMANCO SANTA ANCASH;I-2;PROVINCIAL;DISTRITAL;0
36300;21809;ANCASH;SANTA;NUEVO CHIMBOTE;-9.12696157;-78.51294523;CENTRO DE SALUD MENTAL COMUNITARIO DEL ETERNO SOL;OTROS PROGRAMA DE VIVIENDA HABILITACION URBANA ZONA ESTE I BARRIO 3 MANZANA D LOTE 1 DISTRITO CASMA PROVINCIA CASMA DEPARTAMENTO ANCASH;I-3;PROVINCIAL;DISTRITAL;0
1665;21801;ANCASH;SANTA;CHIMBOTE;-8.90842214;-78.52751106;PUESTO DE SALUD CASCAJAL;AVENIDA AV.CASCAJAL S/NN∞ S/N DISTRITO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-2;PROVINCIAL;PROVINCIAL;0
1668;21804;ANCASH;SANTA;MACATE;-8.88649428;-78.21585395;PUESTO DE SALUD SANTA ANA SIERRA;Jr. JR. SANTA ANITA MZA. D LTE 1 DISTRITO MACATE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-1;PROVINCIAL;DISTRITAL;0
9055;21803;ANCASH;SANTA;COISHCO;-9.01984;-78.614525;CENTRO MEDICO COISHCO;Jr. JR.ANCASH S/NN∞ S/N DISTRITO COISHCO PROVINCIA SANTA DEPARTAMENTO ANCASH;I-4;PROVINCIAL;DISTRITAL;0
1708;21802;ANCASH;SANTA;CACERES DEL PERU;-9.01526065;-78.13968884;PUESTO DE SALUD JIMBE;OTROS MEDIAN VELASQUEZ S/N JIMBE S/N MEDIAN VELASQUEZ S/N JIMBE CACERES DEL PERU SANTA ANCASH;I-2;PROVINCIAL;DISTRITAL;0
1667;21801;ANCASH;SANTA;CHIMBOTE;-8.87030508;-78.26796167;PUESTO DE SALUD LUPAHUARI;OTROS LUPAHUARY S/N CENTRO POBLADO DE LUPAHUARYN∞ S/N DISTRITO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH;I-1;PROVINCIAL;PROVINCIAL;0
1717;21805;ANCASH;SANTA;MORO;-9.14204143;-78.14376285;PUESTO DE SALUD POCOS;OTROS CASERIO DE POCOS CASERIO DE POCOS MORO SANTA ANCASH;I-1;PROVINCIAL;DISTRITAL;0
10929;60401;CAJAMARCA;CHOTA;CHOTA;-6.558193;-78.6483843;POSTA MEDICA POLICIAL CHOTA;AVENIDA AV.INCA GARCILAZO DE LA VEGA 724 DISTRITO CHOTA PROVINCIA CHOTA DEPARTAMENTO CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
18547;60401;CAJAMARCA;CHOTA;CHOTA;-6.5617701;-78.65090622;"PUESTO DE SALUD ""CHOTA""";AVENIDA INCA GARCILAZO DE LA VEGAN∞ 235 DISTRITO CHOTA PROVINCIA CHOTA DEPARTAMENTO CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
25508;60419;CAJAMARCA;CHOTA;CHALAMARCA;-6.43910064;-78.52719137;CENTRO PALMA;OTROS CENTRO POBLADO CENTRO PALMA SN TACABAMBA CHOTA CAJAMARCA;I-1;PROVINCIAL;DISTRITAL;0
26186;60401;CAJAMARCA;CHOTA;CHOTA;-6.558193;-78.6483843;CENTRO DE SALUD MENTAL COMUNITARIO RENACER;CALLE ACCESO ALBERGUE INFANTIL A CINCUENTA METROS DEL PARQUE INFANTIL SANTA EULALIA. CHOTA CHOTA CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
2726;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.32024542;-69.27250039;SABALUYOC;OTROS COMUNIDAD SABALUYOC COMUNIDAD SABALUYOC LAS PIEDRAS TAMBOPATA MADRE DE DIOS;I-1;DISTRITAL;PROVINCIAL;0
2701;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.54838155;-69.37050379;TRES ISLAS;CARRETERA KM 18.5 CARRETERA TRES ISLAS KM 18.5 CARRETERA TRES ISLAS TAMBOPATA TAMBOPATA MADRE DE DIOS;I-1;DISTRITAL;PROVINCIAL;0
4176;30201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.74120566;-73.41734144;SOCCNACANCHA;OTROS SOCCNACANCHA DISTRITO ANDAHUAYLAS PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC;I-2;PROVINCIAL;PROVINCIAL;0
5198;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.12384639;-79.02618409;SAN MARTIN DE PORRES;OTROS MZ. O LOTE 1 - LOZ JAZMINES DISTRITO TRUJILLO PROVINCIA TRUJILLO DEPARTAMENTO LA LIBERTAD;I-3;DISTRITAL;PROVINCIAL;0
4374;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;-6.626905;-79.86521667;SIALUPE HUAMANTANGA;OTROS CAS.SIALUPE HUAMANTANGA/SECTOR LOS MESTAS DISTRITO LAMBAYEQUE PROVINCIA LAMBAYEQUE DEPARTAMENTO LAMBAYEQUE;I-1;DISTRITAL;PROVINCIAL;0
6754;10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.22779333;-77.87931833;9 DE ENERO;AVENIDA AVENIDA DEL TRABAJO S/N NUMERO S/N DISTRITO CHACHAPOYAS PROVINCIA CHACHAPOYAS DEPARTAMENTO AMAZONAS;I-3;PROVINCIAL;PROVINCIAL;0
6186;150101;LIMA;LIMA;LIMA;-12.039118;-77.05043753;CONDE DE LA VEGA BAJA;JR. CONDE DE LA VEGA BAJA 488 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;DISTRITAL;PROVINCIAL;0
6842;60401;CAJAMARCA;CHOTA;CHOTA;-6.62654;-78.62297;SILLEROPATA ALTO;OTROS COMUNIDAD SILLEROPANTA ALTO COMUNIDAD SILLEROPANTA ALTO CHOTA CHOTA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
10110;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-5.95680362;-76.8717844;LA FLOR DE LA PRIMAVERA;AVENIDA AV. 23 DE SETIEMBRE S/N CAS FLOR DE PRIMAVERA NUMERO S/N DISTRITO MOYOBAMBA PROVINCIA MOYOBAMBA DEPARTAMENTO SAN MARTIN;I-1;DISTRITAL;PROVINCIAL;0
4661;60401;CAJAMARCA;CHOTA;CHOTA;-6.60321;-78.66489;CABRACANCHA;OTROS COMUNIDAD CABRACANCHA COMUNIDAD CABRACANCHA CHOTA CHOTA CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
5562;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.39841364;-74.58801438;NUEVO BOLOGNESI.;JIRON JAUJA MZ K  LT 1 DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-2;DISTRITAL;PROVINCIAL;0
4641;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.164666;-78.513279;MICAELA BASTIDAS;PASAJE PSJE LIBERTA 224-CAJAMARCA PSJE LIBERTA 224-CAJAMARCA CAJAMARCA CAJAMARCA CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
4642;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.202699;-78.485554;PATA PATA;OTROS COMUNIDAD PATA PATA COMUNIDAD PATA PATA CAJAMARCA CAJAMARCA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
10660;70101;CALLAO;CALLAO;CALLAO;-12.03551396;-77.13957823;ENFERMERAçA DEL GRUPO DE SALVAMENTO DE LA MARINA DE GUERRA DEL PERAö;AVENIDA AV. CONTRALMIRANTE MORA S/N BASE NAVAL DEL CALLAO NUMERO S/N DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;PROVINCIAL;0
16886;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.187558;-78.544977;SAN CRISTOBAL;OTROS SAN CRISTOBAL DISTRITO MAGDALENA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
18948;210101;PUNO;PUNO;PUNO;-15.8194556;-70.0387607;ESTABLECIMIENTO DE SALUD DIVINO NINO JESUS DEL EP-PUNO;AVENIDA AV TIQUILLACA KM 5 S/N NUMERO S/N DISTRITO PUNO PROVINCIA PUNO DEPARTAMENTO PUNO;I-2;DISTRITAL;PROVINCIAL;0
4640;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.06213;-78.55323;LA TULPUNA;AVENIDA AV. ALFONSO UGARTE S/N S/N AV. ALFONSO UGARTE S/N CAJAMARCA CAJAMARCA CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
2661;30101;APURIMAC;ABANCAY;ABANCAY;-13.62778285;-72.85941691;MARCAHUASI;OTROS SECTOR MARCAHUASI S/N NUMERO S/N DISTRITO ABANCAY PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-1;PROVINCIAL;PROVINCIAL;0
4216;60801;CAJAMARCA;JAEN;JAEN;-5.67178849;-78.89966037;LA CASCARILLA;OTROS COMUNIDAD LA CASCARILLA DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
25276;160101;LORETO;MAYNAS;IQUITOS;-3.7413396;-73.248103;"BATALLAìN DE SELVA ""SOLDADO REYNALDO BARTRA DIAZ "" N¬∞ 525- NUEVA JERUSALEN DEL ERENE";CAMINO RURAL COMUNIDAD NATIVA NUEVA JERUSALEN DEL ERENE DISTRITO YAVARI PROVINCIA MARISCAL RAMON CASTILLA DEPARTAMENTO LORETO;I-2;DISTRITAL;PROVINCIAL;0
2705;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.62974621;-69.18551406;BAJO TAMBOPATA;CARRETERA CARRETERA BAJO TAMBOPATA KM4 CARRETERA BAJO TAMBOPATA KM4 TAMBOPATA TAMBOPATA MADRE DE DIOS;I-1;DISTRITAL;PROVINCIAL;0
11976;30101;APURIMAC;ABANCAY;ABANCAY;-13.64550167;-72.90004;TABLADA ALTA;OTROS TABLA ALTA S/N NUMERO S/N DISTRITO ABANCAY PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-2;PROVINCIAL;PROVINCIAL;0
12994;30201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.73379469;-73.39311621;SUCARAYLLA;OTROS SUCARAYLLA DISTRITO ANDAHUAYLAS PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC;I-2;PROVINCIAL;PROVINCIAL;0
3315;211101;PUNO;SAN ROMAN;JULIACA;-15.516739;-70.12568175;TAPARACHI;JR. CUBA MZ B-4 LOTE 12-13-14 JULIACA DISTRITO JULIACA PROVINCIA SAN ROMAN DEPARTAMENTO PUNO;I-2;DISTRITAL;PROVINCIAL;0
4669;60401;CAJAMARCA;CHOTA;CHOTA;-6.55439;-78.59715;EL MIRADOR (CHOTA);OTROS COMUNIDAD MIRADOR COMUNIDAD MIRADOR CHOTA CHOTA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
6292;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-5.69268599;-77.32512771;IMPERIO DE CACHIYACU;CPM IMPERIO CACHIYACU JR. BUEN SAMARITANO S/N NUMERO S/N DISTRITO MOYOBAMBA PROVINCIA MOYOBAMBA DEPARTAMENTO SAN MARTIN;I-1;DISTRITAL;PROVINCIAL;0
4673;60401;CAJAMARCA;CHOTA;CHOTA;-6.58527;-78.60454;NUEVO ORIENTE;OTROS COMUNIDAD NUEVO ORIENTE COMUNIDAD NUEVO ORIENTE CHOTA CHOTA CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
8445;150101;LIMA;LIMA;LIMA;-12.0493589;-77.035362;SOLIDARIDAD CAMANA;JR. CAMANA 700 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;DISTRITAL;PROVINCIAL;0
9;160101;LORETO;MAYNAS;IQUITOS;-3.735462;-73.25455621;SAN ANTONIO DE IQUITOS;OTROS ACTUALIZAR ACTUALIZAR IQUITOS MAYNAS LORETO;I-3;DISTRITAL;PROVINCIAL;0
5565;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.37309373;-74.55099565;NUEVO PARAISO;JIRON GRAU N∫ 220 AA.HH. NUEVO PARAISO JIRON GRAU N∫ 220 AA.HH. NUEVO PARAISO CALLERIA CORONEL PORTILLO UCAYALI;I-3;DISTRITAL;PROVINCIAL;0
5453;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.43305529;-74.24034814;MAZARAY;OTROS CASERIO MAZARAY S/N NUMERO S/N DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-1;DISTRITAL;PROVINCIAL;0
3252;210101;PUNO;PUNO;PUNO;-15.82486667;-70.02903167;4 DE NOVIEMBRE;JR. RUBEN DARIO N∫ 257 - BARRIO 4 DE NOVIEMBRE DISTRITO PUNO PROVINCIA PUNO DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;0
3377;110101;ICA;ICA;ICA;-14.07999167;-75.76977667;EL HUARANGO;PLAZA PLAZA DE ARMAS DE LA TIERRA PROMETIDA MZ. E-2 DISTRITO ICA PROVINCIA ICA DEPARTAMENTO ICA;I-2;DISTRITAL;PROVINCIAL;0
3034;210501;PUNO;EL COLLAO;ILAVE;-16.163695;-69.58242;ANCOAMAYA;OTROS CENTRO POBLADO ANCOAMAYA DISTRITO ILAVE PROVINCIA EL COLLAO DEPARTAMENTO PUNO;I-2;DISTRITAL;PROVINCIAL;0
3039;210501;PUNO;EL COLLAO;ILAVE;-16.14109167;-69.60130833;CHUCARAYA;OTROS CENTRO POBLADO DE CHUCARAYA DISTRITO ILAVE PROVINCIA EL COLLAO DEPARTAMENTO PUNO;I-1;DISTRITAL;PROVINCIAL;0
3040;210501;PUNO;EL COLLAO;ILAVE;-16.24135167;-69.63672833;CHURO LOPEZ;OTROS VILLA CHURO LOPEZ DISTRITO ILAVE PROVINCIA EL COLLAO DEPARTAMENTO PUNO;I-2;DISTRITAL;PROVINCIAL;0
