ID_INT;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;Vias;TIPO_REDVIAL;Competencia_Via;Competencia_Administrativa;Siniestro_fatal
I-429909;120119;JUNIN;HUANCAYO;HUANCAN;-12.1064244;-75.2091917;Jirón 2 de Mayo / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-429917;120119;JUNIN;HUANCAYO;HUANCAN;-12.1198293;-75.2002194;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-429919;120119;JUNIN;HUANCAYO;HUANCAN;-12.1101095;-75.1984968;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-429877;120119;JUNIN;HUANCAYO;HUANCAN;-12.1062481;-75.2037093;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-429870;120119;JUNIN;HUANCAYO;HUANCAN;-12.1120846;-75.2043745;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-429872;120119;JUNIN;HUANCAYO;HUANCAN;-12.1155062;-75.203602;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-429875;120119;JUNIN;HUANCAYO;HUANCAN;-12.1078765;-75.2041963;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-131093;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1634809;-74.2115424;Avenida Aviación / Pasaje Los Nogales;LOCAL;DISTRITAL;DISTRITAL;0
I-284056;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1562348;-74.195662;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-284105;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1556517;-74.1935398;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-284109;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.154204;-74.1910105;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-284110;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1572102;-74.1930486;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-284114;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.145086;-74.201586;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-284115;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1461739;-74.2020872;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-284119;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1488659;-74.2046045;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-284014;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.146493;-74.1949487;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-284126;050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1475307;-74.2035444;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-51304;030201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.7150054;-73.3459311;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-320154;030201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.7206777;-73.4249778;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-320166;030201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.7216723;-73.4248351;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-320277;030201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.8026493;-73.3794439;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-74967;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4061864;-71.5700638;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-476745;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4181483;-71.5828326;Calle Urich Neisser / Pasaje San Martín;LOCAL;DISTRITAL;DISTRITAL;0
I-476744;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4188885;-71.5841038;Calle Urich Neisser / Pasaje Unión;LOCAL;DISTRITAL;DISTRITAL;0
I-476431;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4206639;-71.5703314;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-476424;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4196192;-71.5697274;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-476421;040117;AREQUIPA;AREQUIPA;SACHACA;-16.423331;-71.5699854;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-476420;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4244507;-71.5706952;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-476415;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4252009;-71.5727962;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-319921;030201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.743897;-73.4240626;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-476866;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4399725;-71.5798525;Jirón 7 de Junio / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-476867;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4311418;-71.5836841;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-478112;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4074601;-71.5663978;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-478111;040117;AREQUIPA;AREQUIPA;SACHACA;-16.4070602;-71.5653396;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-478110;040117;AREQUIPA;AREQUIPA;SACHACA;-16.41385;-71.5936207;Avenida Los Angeles / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-320279;030201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.7970246;-73.384991;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-223888;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.6897865;-79.7055658;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-223895;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.6888535;-79.7056225;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-223898;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.69103;-79.7043606;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-416395;021601;ANCASH;POMABAMBA;POMABAMBA;-8.7997231;-77.4909576;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-416400;021601;ANCASH;POMABAMBA;POMABAMBA;-8.8194001;-77.4620603;Jirón Huaraz / Jirón Jorge Chavez;VECINAL;PROVINCIAL;PROVINCIAL;0
I-236584;060301;CAJAMARCA;CELENDIN;CELENDIN;-6.876962;-78.1739798;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-568562;100604;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;-8.9221927;-76.1697329;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-543884;130107;LA LIBERTAD;TRUJILLO;MOCHE;-8.156657;-79.0261364;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-224261;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.809228;-79.6807069;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-224262;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.8102226;-79.6808707;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-224263;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.8101187;-79.6817807;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-224264;140120;LAMBAYEQUE;CHICLAYO;TUMAN;-6.809291;-79.6796848;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-140822;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6513156;-73.3692743;Avenida Bolognesi / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-224603;130107;LA LIBERTAD;TRUJILLO;MOCHE;-8.1689397;-79.0121859;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-541422;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6561243;-73.3004367;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-541421;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6580806;-73.3003696;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-541420;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6660299;-73.2972702;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-541419;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6681794;-73.2988957;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-541417;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6627199;-73.2990298;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-541412;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6727868;-73.2888368;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-541409;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6720785;-73.2880919;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-541408;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6683521;-73.2930833;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-541407;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6708619;-73.290621;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-541406;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6736636;-73.2892022;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-541405;030213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6719439;-73.2870171;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-351191;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4602449;-80.2534105;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-351192;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4495953;-80.2558016;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-351193;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.453637;-80.25358;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-351194;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4519862;-80.254545;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-351195;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4508294;-80.2551207;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-351196;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4553903;-80.2522299;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-351197;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4562787;-80.2532871;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-351198;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4544735;-80.252951;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-351199;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4587737;-80.2513937;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-351200;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4533157;-80.2584005;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-351201;240302;TUMBES;ZARUMILLA;AGUAS VERDES;-3.4525106;-80.2592385;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-74964;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4675924;-71.4821027;Calle Roberto Hurtado / Calle San Martín;LOCAL;DISTRITAL;DISTRITAL;0
I-471296;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4684231;-71.4860306;Calle Nicanor Herrera / Calle Socabaya;LOCAL;DISTRITAL;DISTRITAL;0
I-472989;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4784945;-71.4922609;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-472992;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4759443;-71.4910352;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-472997;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.477559;-71.4919625;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-473010;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4752532;-71.4919738;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-473013;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4774605;-71.4958726;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-473016;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4772618;-71.4947362;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-473021;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4782983;-71.4943226;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-472985;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4770582;-71.493652;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-224609;130107;LA LIBERTAD;TRUJILLO;MOCHE;-8.1650205;-79.0251149;Avenida Las Américas / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-472966;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4760557;-71.5090106;Horacio Zeballos Gámez / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-471300;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4699196;-71.4820085;Calle San Martín / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-226764;130402;LA LIBERTAD;CHEPEN;PACANGA;-7.1568967;-79.441012;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-769333;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.8844271;-79.8001463;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-769334;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.8857929;-79.7999478;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-769340;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.8873147;-79.8012361;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-769341;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.886477;-79.8007183;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-769342;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.8881104;-79.8017533;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-769328;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.8827545;-79.7990507;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-769318;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.8839159;-79.7991065;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-267057;160601;LORETO;UCAYALI;CONTAMANA;-7.3386761;-75.00585;Avenida Víctor Raúl Haya de la Torre / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-769314;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.8820788;-79.7982872;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-769366;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.8768194;-79.8207754;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-769561;140113;LAMBAYEQUE;CHICLAYO;REQUE;-6.8864045;-79.7925464;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-754802;200208;PIURA;AYABACA;SAPILLICA;-4.786477;-80.0372527;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-684546;140307;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;-6.3104526;-79.7605647;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-684524;140307;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;-6.2686379;-79.7398824;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-723828;200208;PIURA;AYABACA;SAPILLICA;-4.8500325;-79.999617;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-684527;140307;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;-6.2740504;-79.7386229;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-684529;140307;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;-6.2751114;-79.7318072;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-684530;140307;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;-6.2735357;-79.7357031;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-684531;140307;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;-6.274723;-79.7362558;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-684532;140307;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;-6.2742551;-79.733467;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-690468;200202;PIURA;AYABACA;FRIAS;-5.0104878;-80.0434099;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-723827;200208;PIURA;AYABACA;SAPILLICA;-4.8501688;-80.0007355;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-723826;200208;PIURA;AYABACA;SAPILLICA;-4.8560191;-80.0083597;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-697287;200202;PIURA;AYABACA;FRIAS;-4.9272641;-79.817483;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-709169;200208;PIURA;AYABACA;SAPILLICA;-4.7039049;-79.9810501;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-633367;200405;PIURA;MORROPON;MORROPON;-5.1892513;-79.9713631;Jirón Luis de la Puente Uceda / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-405063;200405;PIURA;MORROPON;MORROPON;-5.1870945;-79.9557024;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-405072;200405;PIURA;MORROPON;MORROPON;-5.1943655;-79.9556908;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-199581;200705;PIURA;TALARA;LOS ORGANOS;-4.1811216;-81.1254179;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-387332;200805;PIURA;SECHURA;VICE;-5.4550269;-80.8114506;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-716311;200202;PIURA;AYABACA;FRIAS;-4.981302;-79.8783624;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-259749;200805;PIURA;SECHURA;VICE;-5.4414584;-80.7748373;Carretera Vice - Sanchez / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-547250;210102;PUNO;PUNO;ACORA;-16.039521;-69.699906;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-259748;200805;PIURA;SECHURA;VICE;-5.4421395;-80.7748003;Carretera Vice - Sanchez / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-259746;200805;PIURA;SECHURA;VICE;-5.4427628;-80.7749034;Carretera Vice - Sanchez / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-259745;200805;PIURA;SECHURA;VICE;-5.4438859;-80.7751989;Carretera Vice - Sanchez / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-259646;200805;PIURA;SECHURA;VICE;-5.4639549;-80.7815494;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-387329;200805;PIURA;SECHURA;VICE;-5.4359091;-80.8048014;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
I-547256;210102;PUNO;PUNO;ACORA;-16.0543649;-69.6744037;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-547257;210102;PUNO;PUNO;ACORA;-16.0543142;-69.6762009;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-360457;210601;PUNO;HUANCANE;HUANCANE;-15.282095;-69.7247682;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-567737;211201;PUNO;SANDIA;SANDIA;-14.3176248;-69.4562349;Carretera a Chiriguaya / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-567736;211201;PUNO;SANDIA;SANDIA;-14.3198367;-69.461982;Carretera a Chiriguaya / Pasaje 2;VECINAL;PROVINCIAL;PROVINCIAL;0
I-188395;210301;PUNO;CARABAYA;MACUSANI;-14.0672359;-70.4363707;Avenida Puno / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-265082;210301;PUNO;CARABAYA;MACUSANI;-13.9209973;-70.514315;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-825156;211201;PUNO;SANDIA;SANDIA;-14.316752;-69.4413856;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-224228;210301;PUNO;CARABAYA;MACUSANI;-13.9906597;-70.4597542;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-224226;210301;PUNO;CARABAYA;MACUSANI;-13.9962792;-70.4580073;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-224224;210301;PUNO;CARABAYA;MACUSANI;-13.9954344;-70.4570668;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-224223;210301;PUNO;CARABAYA;MACUSANI;-13.9943063;-70.455861;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-224222;210301;PUNO;CARABAYA;MACUSANI;-13.991363;-70.4582221;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-224220;210301;PUNO;CARABAYA;MACUSANI;-13.9928814;-70.4603819;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-224217;210301;PUNO;CARABAYA;MACUSANI;-13.9944704;-70.4592498;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-825152;211201;PUNO;SANDIA;SANDIA;-14.3056895;-69.4348316;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-265088;210301;PUNO;CARABAYA;MACUSANI;-13.9199205;-70.5141109;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-265095;210301;PUNO;CARABAYA;MACUSANI;-13.9278883;-70.5119927;Calle s / n / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-399649;210301;PUNO;CARABAYA;MACUSANI;-14.062056;-70.4342347;Carretera Interoceánica Puno - Madre de Dios / Calle s / n;LOCAL;DISTRITAL;PROVINCIAL;0
I-44717;021803;ANCASH;SANTA;COISHCO;-9.0280759;-78.6177149;Calle Leoncio Prado / Jirón San Luis;LOCAL;DISTRITAL;DISTRITAL;0
I-496453;021803;ANCASH;SANTA;COISHCO;-9.024078;-78.6196648;Jirón María Parado de Bellido / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-825151;211201;PUNO;SANDIA;SANDIA;-14.2836031;-69.4259595;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-496443;021803;ANCASH;SANTA;COISHCO;-9.018412;-78.6206062;Calle Marisol / Calle ocho;LOCAL;DISTRITAL;DISTRITAL;0
I-496450;021803;ANCASH;SANTA;COISHCO;-9.0246626;-78.6206036;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-496481;021803;ANCASH;SANTA;COISHCO;-9.0176176;-78.6132543;Pasaje Alto Reservorio / Pasaje Castilla;LOCAL;DISTRITAL;DISTRITAL;0
I-240952;030601;APURIMAC;CHINCHEROS;CHINCHEROS;-13.5612041;-73.7230454;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-240950;030601;APURIMAC;CHINCHEROS;CHINCHEROS;-13.5420286;-73.7305461;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-496466;021803;ANCASH;SANTA;COISHCO;-9.0193117;-78.6192705;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-240949;030601;APURIMAC;CHINCHEROS;CHINCHEROS;-13.5419059;-73.7316118;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-442248;021803;ANCASH;SANTA;COISHCO;-9.0304976;-78.6174098;Calle Unión / Jirón Pacasmayo;LOCAL;DISTRITAL;DISTRITAL;0
I-240948;030601;APURIMAC;CHINCHEROS;CHINCHEROS;-13.5551366;-73.7247688;Calle s / n / Calle s / n;VECINAL;PROVINCIAL;PROVINCIAL;0
I-557237;110110;ICA;ICA;SAN JUAN BAUTISTA;-13.9711644;-75.7284977;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-495089;110110;ICA;ICA;SAN JUAN BAUTISTA;-14.0250843;-75.7364409;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-494768;110110;ICA;ICA;SAN JUAN BAUTISTA;-14.0151633;-75.7431445;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-494767;110110;ICA;ICA;SAN JUAN BAUTISTA;-14.015905;-75.7417926;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-595257;110110;ICA;ICA;SAN JUAN BAUTISTA;-14.0005147;-75.7340773;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-490641;110110;ICA;ICA;SAN JUAN BAUTISTA;-14.0319481;-75.7379748;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-490640;110110;ICA;ICA;SAN JUAN BAUTISTA;-14.0319799;-75.7340014;Calle s / n / Calle s / n;LOCAL;DISTRITAL;DISTRITAL;0
I-566968;040126;AREQUIPA;AREQUIPA;YANAHUARA;-16.3724328;-71.5337133;Avenida Chilina / Calle s / n;VECINAL;PROVINCIAL;DISTRITAL;0
